Date,AAPL,BTC-USD,ETH-USD,MSFT
2025-04-28,209.0355224609375,94978.75,1798.851806640625,387.3492126464844
2025-04-29,210.09988403320312,94284.7890625,1799.1756591796875,390.201171875
2025-04-30,211.38311767578125,94207.3125,1793.775390625,391.4093322753906
2025-05-01,212.19879150390625,96492.3359375,1839.2215576171875,421.2556457519531
2025-05-02,204.27069091796875,96910.0703125,1842.7078857421875,431.03936767578125
2025-05-03,,95891.796875,1833.8397216796875,
2025-05-04,,94315.9765625,1808.59423828125,
2025-05-05,197.8446502685547,94748.0546875,1819.697509765625,431.9207458496094
2025-05-06,197.46664428710938,96802.4765625,1815.0875244140625,429.0885925292969
2025-05-07,195.21852111816406,97032.3203125,1811.606689453125,429.1282043457031
2025-05-08,196.45201110839844,103241.4609375,2206.5146484375,433.9012756347656
2025-05-09,197.4865264892578,102970.8515625,2345.50732421875,434.455810546875
2025-05-10,,104696.328125,2582.422607421875,
2025-05-11,,104106.359375,2510.23779296875,
2025-05-12,209.95704650878906,102812.953125,2496.397705078125,444.8831787109375
2025-05-13,212.08860778808594,104169.8125,2680.129638671875,444.7643737792969
2025-05-14,211.49098205566406,103539.4140625,2610.063232421875,448.5273132324219
2025-05-15,210.6144561767578,103744.640625,2546.85693359375,449.5392761230469
2025-05-16,210.42520141601562,103489.2890625,2536.297607421875,450.67022705078125
2025-05-17,,103191.0859375,2475.75439453125,
2025-05-18,,106446.0078125,2498.233642578125,
2025-05-19,207.9550018310547,105606.1796875,2529.166748046875,455.2337646484375
2025-05-20,206.04258728027344,106791.0859375,2524.173095703125,454.53936767578125
2025-05-21,201.2914276123047,109678.078125,2552.34716796875,448.9837341308594
2025-05-22,200.5643310546875,111673.28125,2664.156982421875,451.2555847167969
2025-05-23,194.49838256835938,107287.796875,2526.44189453125,446.6126403808594
2025-05-24,,107791.15625,2530.646240234375,
2025-05-25,,109035.390625,2551.763916015625,
2025-05-26,,109440.3671875,2564.138427734375,
2025-05-27,199.4188690185547,108994.640625,2663.06982421875,457.03936767578125
2025-05-28,199.62803649902344,107802.328125,2682.212890625,453.7357482910156
2025-05-29,199.15988159179688,105641.7578125,2632.65478515625,455.0453186035156
2025-05-30,200.05633544921875,103998.5703125,2529.943603515625,456.7119445800781
2025-05-31,,104638.09375,2529.08740234375,
2025-06-01,,105652.1015625,2536.266357421875,
2025-06-02,200.9029541015625,105881.53125,2607.097412109375,458.3092346191406
2025-06-03,202.46678161621094,105432.46875,2593.2802734375,459.3013000488281
2025-06-04,202.0185546875,104731.984375,2608.64306640625,460.19415283203125
2025-06-05,199.8372039794922,101575.953125,2416.28564453125,463.9739685058594
2025-06-06,203.11419677734375,104390.34375,2477.19482421875,466.6526184082031
2025-06-07,,105615.625,2526.50537109375,
2025-06-08,,105793.6484375,2510.787109375,
2025-06-09,200.65394592285156,110294.1015625,2681.51708984375,469.0038146972656
2025-06-10,201.869140625,110257.234375,2813.517578125,467.1883544921875
2025-06-11,197.9945068359375,108686.625,2773.529296875,468.87481689453125
2025-06-12,198.41285705566406,105929.0546875,2651.795166015625,475.0752868652344
2025-06-13,195.67373657226562,106090.96875,2579.486083984375,471.1962585449219
2025-06-14,,105472.40625,2533.444091796875,
2025-06-15,,105552.0234375,2546.837158203125,
2025-06-16,197.6359405517578,106796.7578125,2540.60498046875,475.3431701660156
2025-06-17,194.86692810058594,104601.1171875,2510.761474609375,474.25189208984375
2025-06-18,195.80320739746094,104883.328125,2524.301513671875,476.4344482421875
2025-06-19,,104684.2890625,2521.653564453125,
2025-06-20,200.20574951171875,103309.6015625,2407.30419921875,473.6169738769531
2025-06-21,,102257.40625,2300.49560546875,
2025-06-22,,100987.140625,2228.213134765625,
2025-06-23,200.70375061035156,105577.7734375,2421.824951171875,482.1488037109375
2025-06-24,199.50851440429688,106045.6328125,2448.0087890625,486.2262268066406
2025-06-25,200.76353454589844,107361.2578125,2419.310302734375,488.369140625
2025-06-26,200.20574951171875,106960.0,2416.146728515625,493.5080871582031
2025-06-27,200.28543090820312,107088.4296875,2423.866943359375,492.0100402832031
2025-06-28,,107327.703125,2437.109375,
2025-06-29,,108385.5703125,2500.9599609375,
2025-06-30,204.3592529296875,107135.3359375,2486.46435546875,493.4684143066406
2025-07-01,206.99880981445312,105698.28125,2405.792724609375,488.15081787109375
2025-07-02,211.6005401611328,108859.3203125,2571.33544921875,487.198486328125
2025-07-03,212.70614624023438,109647.9765625,2591.00732421875,494.8870849609375
2025-07-04,,108034.3359375,2508.518310546875,
2025-07-05,,108231.1796875,2517.280029296875,
2025-07-06,,109232.0703125,2571.236572265625,
2025-07-07,209.12037658691406,108299.8515625,2543.01318359375,493.77593994140625
2025-07-08,209.1801300048828,108950.2734375,2615.505859375,492.68463134765625
2025-07-09,210.30564880371094,111326.5546875,2770.777587890625,499.5200500488281
2025-07-10,211.57066345214844,115987.203125,2954.84521484375,497.5061340332031
2025-07-11,210.32559204101562,117516.9921875,2957.88623046875,499.33154296875
2025-07-12,,117435.2265625,2942.91162109375,
2025-07-13,,119116.1171875,2973.35888671875,
2025-07-14,207.7956085205078,119849.703125,3013.350830078125,499.033935546875
2025-07-15,208.28369140625,117777.1875,3139.8896484375,501.811767578125
2025-07-16,209.3295440673828,118738.5078125,3371.5068359375,501.61334228515625
2025-07-17,209.19009399414062,119289.84375,3476.784423828125,507.6451721191406
2025-07-18,210.3455047607422,118003.2265625,3549.016357421875,506.0082092285156
2025-07-19,,117939.9765625,3595.273681640625,
2025-07-20,,117300.7890625,3759.471435546875,
2025-07-21,211.640380859375,117439.5390625,3763.371337890625,506.0181579589844
2025-07-22,213.5527801513672,119995.4140625,3749.1455078125,501.2660827636719
2025-07-23,213.30377197265625,118754.9609375,3629.70361328125,501.861328125
2025-07-24,212.91531372070312,118368.0,3708.005615234375,506.8316650390625
2025-07-25,213.0348358154297,117635.8828125,3727.266845703125,509.6392822265625
2025-07-26,,117947.3671875,3741.39599609375,
2025-07-27,,119448.4921875,3875.24658203125,
2025-07-28,213.20419311523438,117924.4765625,3787.42578125,508.4388122558594
2025-07-29,210.43516540527344,117922.1484375,3793.454833984375,508.5082702636719
2025-07-30,208.2239227294922,117831.1875,3808.20166015625,509.1729431152344
2025-07-31,206.74978637695312,115758.203125,3696.707763671875,529.2723999023438
2025-08-01,201.58029174804688,113320.0859375,3488.365966796875,519.956787109375
2025-08-02,,112526.9140625,3392.7412109375,
2025-08-03,,114217.671875,3497.379150390625,
2025-08-04,202.5464630126953,115071.8828125,3718.986083984375,531.3954467773438
2025-08-05,202.1181640625,114141.4453125,3611.8994140625,523.5679321289062
2025-08-06,212.40733337402344,115028.0,3683.920654296875,520.7802734375
2025-08-07,219.16053771972656,117496.8984375,3914.325927734375,516.7127075195312
2025-08-08,228.44371032714844,116688.7265625,4009.848876953125,517.9032592773438
2025-08-09,,116500.359375,4263.59912109375,
2025-08-10,,119306.7578125,4254.2177734375,
2025-08-11,226.53909301757812,118731.4453125,4226.966796875,517.6353759765625
2025-08-12,229.0021209716797,120172.90625,4590.9248046875,525.046142578125
2025-08-13,232.6717529296875,123344.0625,4756.27587890625,516.4547729492188
2025-08-14,232.12330627441406,118359.578125,4548.16650390625,518.3396606445312
2025-08-15,230.9366455078125,117398.3515625,4439.98876953125,516.0480346679688
2025-08-16,,117491.3515625,4426.18017578125,
2025-08-17,,117453.0625,4473.271484375,
2025-08-18,230.23863220214844,116252.3125,4312.5048828125,513.0023193359375
2025-08-19,229.90956115722656,112831.1796875,4073.464111328125,505.7304382324219
2025-08-20,225.3723907470703,114274.7421875,4334.50048828125,501.7125549316406
2025-08-21,224.26551818847656,112419.03125,4223.2099609375,501.06658935546875
2025-08-22,227.11744689941406,116874.0859375,4831.3486328125,504.037841796875
2025-08-23,,115374.328125,4776.09033203125,
2025-08-24,,113458.4296875,4779.6474609375,
2025-08-25,226.51914978027344,110124.3515625,4372.98779296875,501.0865173339844
2025-08-26,228.6630859375,111802.65625,4600.4267578125,498.8804931640625
2025-08-27,229.8397674560547,111222.0625,4503.39306640625,503.5508728027344
2025-08-28,231.9039306640625,112544.8046875,4507.177734375,506.4326477050781
2025-08-29,231.485107421875,108410.8359375,4360.15283203125,503.501220703125
2025-08-30,,108808.0703125,4374.1533203125,
2025-08-31,,108236.7109375,4390.01904296875,
2025-09-01,,109250.59375,4314.47021484375,
2025-09-02,229.0719451904297,111200.5859375,4325.36572265625,501.9410705566406
2025-09-03,237.79725646972656,111723.2109375,4450.38916015625,502.1696472167969
2025-09-04,239.10353088378906,110723.6015625,4298.744140625,504.7731628417969
2025-09-05,239.01380920410156,110650.984375,4306.98876953125,491.8847961425781
2025-09-06,,110224.6953125,4274.2421875,
2025-09-07,,111167.6171875,4305.34765625,
2025-09-08,237.20892333984375,112071.4296875,4308.072265625,495.06463623046875
2025-09-09,233.6888885498047,111530.546875,4309.04150390625,495.2733459472656
2025-09-10,226.1501922607422,113955.359375,4349.14599609375,497.2209777832031
2025-09-11,229.3810577392578,115507.5390625,4461.2333984375,497.8569641113281
2025-09-12,233.40968322753906,116101.578125,4715.24609375,506.6910095214844
2025-09-13,,115950.5078125,4668.1796875,
2025-09-14,,115407.65625,4609.59765625,
2025-09-15,236.03224182128906,115444.875,4526.8203125,512.1166381835938
2025-09-16,237.4781494140625,116843.1875,4503.564453125,505.83642578125
2025-09-17,238.3157958984375,116468.5078125,4592.7333984375,506.81024169921875
2025-09-18,237.20892333984375,117137.203125,4589.9189453125,505.2501525878906
2025-09-19,244.8074188232422,115688.859375,4470.9169921875,514.67041015625
2025-09-20,,115721.9609375,4482.265625,
2025-09-21,,115306.09375,4451.3291015625,
2025-09-22,255.35755920410156,112748.5078125,4202.87744140625,511.21234130859375
2025-09-23,253.7122344970703,112014.5,4165.50390625,506.0252685546875
2025-09-24,251.5981903076172,113328.6328125,4153.46923828125,506.9394226074219
2025-09-25,256.14532470703125,109049.2890625,3868.333984375,503.8390808105469
2025-09-26,254.73931884765625,109712.828125,4035.887939453125,508.2411804199219
2025-09-27,,109681.9453125,4018.658203125,
2025-09-28,,112122.640625,4141.4765625,
2025-09-29,253.7122344970703,114400.3828125,4217.341796875,511.36138916015625
2025-09-30,253.9116668701172,114056.0859375,4145.95751953125,514.6903686523438
2025-10-01,254.72933959960938,118648.9296875,4351.1123046875,516.4393310546875
2025-10-02,256.40460205078125,120681.2578125,4487.923828125,512.4942626953125
2025-10-03,257.2920837402344,122266.53125,4514.87060546875,514.0940551757812
2025-10-04,,122425.4296875,4489.197265625,
2025-10-05,,123513.4765625,4515.4228515625,
2025-10-06,255.96583557128906,124752.53125,4687.771484375,525.2435302734375
2025-10-07,255.75645446777344,121451.3828125,4451.15185546875,520.682373046875
2025-10-08,257.3320007324219,123354.8671875,4527.64794921875,521.546875
2025-10-09,253.32330322265625,121705.5859375,4369.1435546875,519.1123657226562
2025-10-10,244.5780792236328,113214.3671875,3843.0087890625,507.74432373046875
2025-10-11,,110807.8828125,3750.611572265625,
2025-10-12,,115169.765625,4164.427734375,
2025-10-13,246.96133422851562,115271.078125,4245.4677734375,510.81488037109375
2025-10-14,247.07101440429688,113118.6640625,4125.412109375,510.337890625
2025-10-15,248.63658142089844,110783.1640625,3987.45947265625,510.1987609863281
2025-10-16,246.7519073486328,108186.0390625,3894.75439453125,508.3902282714844
2025-10-17,251.5782470703125,106467.7890625,3832.558837890625,510.347900390625
2025-10-18,,107198.265625,3890.34619140625,
2025-10-19,,108666.7109375,3984.649658203125,
2025-10-20,261.50018310546875,110588.9296875,3980.76025390625,513.53759765625
2025-10-21,262.0286865234375,108476.890625,3876.76416015625,514.4021606445312
2025-10-22,257.72088623046875,107688.5859375,3808.122314453125,517.2640380859375
2025-10-23,258.84765625,110069.7265625,3856.0263671875,517.283935546875
2025-10-24,262.07855224609375,111033.921875,3934.5673828125,520.314697265625
2025-10-25,,111641.7265625,3953.470947265625,
2025-10-26,,114472.4453125,4157.9892578125,
2025-10-27,268.0516357421875,114119.328125,4120.1220703125,528.1749877929688
2025-10-28,268.2410888671875,112956.1640625,3982.262451171875,538.6585693359375
2025-10-29,268.93914794921875,110055.3046875,3903.35302734375,538.141845703125
2025-10-30,270.63433837890625,108305.546875,3804.375244140625,522.451171875
2025-10-31,269.60723876953125,109556.1640625,3847.080322265625,514.5512084960938
2025-11-01,,110064.015625,3874.18798828125,
2025-11-02,,110639.625,3911.063232421875,
2025-11-03,268.2909851074219,106547.5234375,3602.30810546875,513.776123046875
2025-11-04,269.2781982421875,101590.5234375,3292.574462890625,511.0931701660156
2025-11-05,269.3778991699219,103891.8359375,3425.171142578125,503.9682312011719
2025-11-06,269.0089416503906,101301.2890625,3312.2578125,493.9715576171875
2025-11-07,267.7126159667969,103372.40625,3435.301025390625,493.6933288574219
2025-11-08,,102282.1171875,3400.3759765625,
2025-11-09,,104719.640625,3582.621337890625,
2025-11-10,268.9303283691406,105996.59375,3568.4599609375,502.8155212402344
2025-11-11,274.73956298828125,102997.46875,3415.2822265625,505.4786682128906
2025-11-12,272.962890625,101663.1875,3413.09423828125,507.9232177734375
2025-11-13,272.4438171386719,99697.4921875,3232.757080078125,500.1225891113281
2025-11-14,271.90484619140625,94397.7890625,3103.78564453125,506.96923828125
2025-11-15,,95549.1484375,3166.63134765625,
2025-11-16,,94177.078125,3092.847412109375,
2025-11-17,266.9639892578125,92093.875,3024.538818359375,504.296142578125
2025-11-18,266.94403076171875,92948.875,3122.97900390625,490.6824035644531
2025-11-19,268.0619812011719,91465.9921875,3023.07080078125,484.0543518066406
2025-11-20,265.7562561035156,86631.8984375,2831.777587890625,476.3088684082031
2025-11-21,270.98651123046875,85090.6875,2765.69921875,470.0268249511719
2025-11-22,,84648.359375,2767.607421875,
2025-11-23,,86805.0078125,2801.676025390625,
2025-11-24,275.4083557128906,88270.5625,2952.71337890625,471.8985290527344
2025-11-25,276.45635986328125,87341.890625,2957.936279296875,474.8752136230469
2025-11-26,277.0353088378906,90518.3671875,3027.81201171875,483.3475036621094
2025-11-27,,91285.375,3014.542236328125,
2025-11-28,278.3328857421875,90919.265625,3032.304443359375,489.82867431640625
2025-11-29,,90851.7578125,2991.685302734375,
2025-11-30,,90394.3125,2992.112548828125,
2025-12-01,282.57501220703125,86321.5703125,2800.18896484375,484.5820007324219
2025-12-02,285.6592712402344,91350.203125,2997.939697265625,487.82757568359375
2025-12-03,283.623046875,93527.8046875,3191.57177734375,475.6119689941406
2025-12-04,280.179443359375,92141.625,3134.31640625,478.7081604003906
2025-12-05,278.26300048828125,89387.7578125,3024.432861328125,481.01788330078125
2025-12-06,,89272.375,3040.207763671875,
2025-12-07,,90405.640625,3061.3017578125,
2025-12-08,277.3746643066406,90640.203125,3125.197998046875,488.8430480957031
2025-12-09,276.6659851074219,92691.7109375,3321.114990234375,489.8385925292969
2025-12-10,278.26300048828125,92020.9453125,3325.39013671875,476.4382629394531
2025-12-11,277.514404296875,92511.3359375,3237.056884765625,481.3265075683594
2025-12-12,277.763916015625,90270.4140625,3084.172607421875,476.4084167480469
2025-12-13,,90298.7109375,3116.6953125,
2025-12-14,,88175.1796875,3060.5947265625,
2025-12-15,273.6016540527344,86419.78125,2964.18310546875,472.7148742675781
2025-12-16,274.1007385253906,87843.984375,2964.180908203125,474.2779235839844
2025-12-17,271.33587646484375,86143.7578125,2831.403564453125,474.00909423828125
2025-12-18,271.68524169921875,85462.5078125,2827.069091796875,481.8342590332031
2025-12-19,273.1625061035156,88103.3828125,2977.970703125,483.7656555175781
2025-12-20,,88344.0,2977.58251953125,
2025-12-21,,88621.75,3001.61376953125,
2025-12-22,270.4674987792969,88490.015625,3006.07373046875,482.7701110839844
2025-12-23,271.85491943359375,87414.0,2963.3740234375,484.6915588378906
2025-12-24,273.3022155761719,87611.9609375,2945.590576171875,485.8563232421875
2025-12-25,,87234.7421875,2903.57958984375,
2025-12-26,272.89300537109375,87301.4296875,2925.74560546875,485.5477294921875
2025-12-27,,87802.15625,2947.998291015625,
2025-12-28,,87835.8359375,2948.568115234375,
2025-12-29,273.2523498535156,87138.140625,2934.538330078125,484.9404296875
2025-12-30,272.57354736328125,88430.1328125,2971.416748046875,485.3187561035156
2025-12-31,271.3558349609375,87508.828125,2967.03759765625,481.4758605957031
2026-01-01,,88731.984375,3000.394287109375,
2026-01-02,270.5074462890625,89944.6953125,3124.422607421875,470.84320068359375
2026-01-03,,90603.1875,3125.91748046875,
2026-01-04,,91413.4921875,3140.71044921875,
2026-01-05,266.764404296875,93882.5546875,3226.13037109375,470.75360107421875
2026-01-06,261.87347412109375,93729.03125,3295.94677734375,476.3885192871094
2026-01-07,259.84722900390625,91308.0546875,3166.843994140625,481.3265075683594
2026-01-08,258.55963134765625,91027.125,3104.382568359375,475.9902648925781
2026-01-09,258.8890075683594,90513.1015625,3083.047119140625,477.15509033203125
2026-01-10,,90386.6484375,3082.39599609375,
2026-01-11,,90827.4609375,3118.88525390625,
2026-01-12,259.7673645019531,91192.9921875,3092.3251953125,475.06439208984375
2026-01-13,260.5658874511719,95321.78125,3322.095458984375,468.5832824707031
2026-01-14,259.4779052734375,96929.328125,3354.72265625,457.3433532714844
2026-01-15,257.7311706542969,95551.1875,3317.101318359375,454.6354064941406
2026-01-16,255.05612182617188,95525.1171875,3295.482177734375,457.8211975097656
2026-01-17,,95099.921875,3308.8642578125,
2026-01-18,,93634.4296875,3281.15771484375,
2026-01-19,,92553.59375,3186.62109375,
2026-01-20,246.2425079345703,88310.90625,2935.605712890625,452.5048522949219
2026-01-21,247.1907501220703,89376.9609375,2978.901123046875,442.1409912109375
2026-01-22,247.8894500732422,89462.453125,2949.63330078125,449.1398620605469
2026-01-23,247.58001708984375,89503.875,2953.25634765625,463.8841857910156
2026-01-24,,89110.734375,2948.74072265625,
2026-01-25,,86572.21875,2815.90234375,
2026-01-26,254.93637084960938,88267.140625,2926.45703125,468.1949768066406
2026-01-27,257.7910461425781,89102.5703125,3022.2109375,478.4493408203125
2026-01-28,255.96444702148438,89184.5703125,3006.607421875,479.4946594238281
2026-01-29,257.801025390625,84561.5859375,2818.232666015625,431.57806396484375
2026-01-30,258.99884033203125,84128.65625,2702.375244140625,428.3822937011719
2026-01-31,,78621.1171875,2445.091796875,
2026-02-01,,76974.4453125,2267.96484375,
2026-02-02,269.50927734375,78688.765625,2344.356689453125,421.49298095703125
2026-02-03,268.98028564453125,75633.546875,2227.558837890625,409.3868713378906
2026-02-04,275.97723388671875,73019.703125,2143.504150390625,412.35369873046875
2026-02-05,275.3983459472656,62702.09765625,1821.68310546875,391.9246520996094
2026-02-06,277.6042175292969,70555.390625,2063.386962890625,399.3615417480469
2026-02-07,,69281.96875,2090.54931640625,
2026-02-08,,70264.7265625,2088.762939453125,
2026-02-09,274.3672180175781,70120.78125,2103.567626953125,411.76629638671875
2026-02-10,273.4280700683594,68793.9609375,2019.4974365234375,411.437744140625
2026-02-11,275.24639892578125,66991.96875,1940.621337890625,402.5771789550781
2026-02-12,261.4891052246094,66221.84375,1946.940673828125,400.05841064453125
2026-02-13,255.5445556640625,68857.84375,2048.52734375,399.5407409667969
2026-02-14,,69767.625,2086.009765625,
2026-02-15,,68788.1875,1966.04296875,
2026-02-16,,68843.15625,1997.917724609375,
2026-02-17,263.6371154785156,67494.21875,1992.1943359375,395.1004943847656
2026-02-18,264.106689453125,66425.3203125,1953.97412109375,397.8283386230469
2026-02-19,260.3401184082031,66957.5234375,1948.2010498046875,397.5988464355469
2026-02-20,264.3364562988281,68005.421875,1969.0223388671875,396.37152099609375
2026-02-21,,68003.765625,1973.7371826171875,
2026-02-22,,67659.390625,1957.805908203125,
2026-02-23,265.9349670410156,64616.73828125,1855.5028076171875,383.6390686035156
2026-02-24,271.8895263671875,64080.04296875,1852.969482421875,388.1593017578125
2026-02-25,273.97760009765625,67960.125,2054.6279296875,399.7342224121094
2026-02-26,272.6987609863281,67453.7734375,2026.7926025390625,400.851806640625
2026-02-27,263.93682861328125,65881.796875,1930.7618408203125,391.8912048339844
2026-02-28,,66995.859375,1965.050537109375,
2026-03-01,,65738.1015625,1939.066650390625,
2026-03-02,264.476318359375,68775.8515625,2027.2689208984375,397.6886291503906
2026-03-03,263.5072326660156,68293.6484375,1982.7689208984375,403.0570068359375
2026-03-04,262.2783508300781,72710.578125,2126.50537109375,404.32427978515625
2026-03-05,260.0504150390625,70841.125,2071.60546875,409.79241943359375
2026-03-06,257.2229919433594,68136.4921875,1978.751220703125,408.0761413574219
2026-03-07,,67272.59375,1969.4554443359375,
2026-03-08,,65969.78125,1936.604736328125,
2026-03-09,259.6407775878906,68402.3828125,1992.938232421875,408.5251770019531
2026-03-10,260.58990478515625,69926.921875,2037.1204833984375,404.8830871582031
2026-03-11,260.5699157714844,70204.8828125,2051.5732421875,404.0049743652344
2026-03-12,255.52456665039062,70493.4609375,2073.13623046875,400.9914855957031
2026-03-13,249.8897705078125,70968.265625,2092.5634765625,394.69512939453125
2026-03-14,,71214.625,2097.086669921875,
2026-03-15,,72789.9140625,2177.476318359375,
2026-03-16,252.58729553222656,74861.0859375,2351.176025390625,399.08563232421875
2026-03-17,253.99598693847656,73922.4765625,2318.053466796875,398.5467834472656
2026-03-18,249.70994567871094,71245.578125,2203.671630859375,390.9432678222656
2026-03-19,248.73085021972656,69912.7890625,2137.423828125,388.1792297363281
2026-03-20,247.76173400878906,70522.5859375,2146.4970703125,381.0447082519531
2026-03-21,,68711.5234375,2076.68994140625,
2026-03-22,,67845.2109375,2053.04833984375,
2026-03-23,251.25851440429688,70914.859375,2152.14599609375,382.1722717285156
2026-03-24,251.4083709716797,70517.859375,2155.704345703125,371.9344177246094
2026-03-25,252.38746643066406,71309.8828125,2168.021484375,370.2381286621094
2026-03-26,252.6572265625,68791.625,2059.578369140625,365.1790771484375
2026-03-27,248.57098388671875,66338.375,1991.27197265625,355.9989318847656
2026-03-28,,66319.6953125,1992.694580078125,
2026-03-29,,65954.921875,1982.5596923828125,
2026-03-30,246.40298461914062,66691.4453125,2023.514892578125,358.1842041015625
2026-03-31,253.55638122558594,68233.3125,2104.708251953125,369.3699951171875
2026-04-01,255.3946990966797,68078.5546875,2138.737060546875,368.57171630859375
2026-04-02,255.68443298339844,66888.5703125,2056.8525390625,372.6528625488281
2026-04-03,,66931.1015625,2053.38525390625,
2026-04-04,,67290.515625,2065.3515625,
2026-04-05,,68981.8984375,2108.99560546875,
2026-04-06,258.6217041015625,68859.828125,2107.761474609375,372.0741271972656
2026-04-07,253.26666259765625,71940.703125,2241.806640625,371.48541259765625
2026-04-08,258.66168212890625,71123.359375,2190.33544921875,373.52099609375
2026-04-09,260.2502136230469,71767.828125,2189.14404296875,372.26373291015625
2026-04-10,260.240234375,72979.046875,2245.148681640625,370.0684814453125
2026-04-11,,73054.2734375,2285.39013671875,
2026-04-12,,70753.40625,2192.201171875,
2026-04-13,258.96142578125,74484.640625,2370.71484375,383.539306640625
2026-04-14,258.59173583984375,74181.609375,2323.30859375,392.2604064941406
2026-04-15,266.18475341796875,74805.078125,2359.43701171875,410.3312683105469
2026-04-16,263.15753173828125,75152.1328125,2348.64501953125,419.35174560546875
2026-04-17,269.98126220703125,77126.875,2421.07177734375,421.87628173828125
2026-04-18,,75726.2109375,2351.1005859375,
2026-04-19,,73856.3515625,2264.9169921875,
2026-04-20,272.79864501953125,75872.5234375,2315.21240234375,417.1664733886719
2026-04-21,265.9250183105469,76352.7734375,2327.970458984375,423.2433166503906
2026-04-22,272.9185791015625,78203.1015625,2376.088134765625,431.984375
2026-04-23,273.1783142089844,78268.953125,2331.513916015625,414.8514709472656
2026-04-24,270.81048583984375,77455.3125,2315.690185546875,423.7023010253906
2026-04-25,,77612.015625,2318.8291015625,
2026-04-26,,78657.5390625,2369.72900390625,
2026-04-27,267.3636474609375,77366.625,2303.06396484375,423.9018859863281
2026-04-28,270.4608154296875,76350.671875,2289.419677734375,428.3222961425781
2026-04-29,269.92132568359375,75776.1328125,2253.415771484375,423.5426330566406
2026-04-30,271.1002502441406,76304.3203125,2256.251220703125,406.8987121582031
2026-05-01,279.88214111328125,78179.0,2295.09375,413.5443115234375
2026-05-02,,78657.25,2316.23193359375,
2026-05-03,,78538.2265625,2321.6357421875,
2026-05-04,276.5751647949219,79827.90625,2346.39697265625,412.72607421875
2026-05-05,283.9184265136719,80927.0546875,2361.1826171875,410.4909362792969
2026-05-06,287.245361328125,81427.53125,2350.802001953125,413.0653381347656
2026-05-07,287.1754150390625,80009.9921875,2291.107666015625,419.8606262207031
2026-05-08,293.0500183105469,80186.765625,2306.97216796875,414.22283935546875
2026-05-09,,80664.3671875,2326.727294921875,
2026-05-10,,82138.9296875,2369.0439453125,
2026-05-11,292.67999267578125,81728.296875,2339.36083984375,411.7681579589844
2026-05-12,294.79998779296875,80477.4921875,2274.6435546875,406.8887023925781
2026-05-13,298.8699951171875,79277.1171875,2257.576416015625,404.3342590332031
2026-05-14,298.2099914550781,81051.25,2280.934814453125,408.5451354980469
2026-05-15,300.2300109863281,79065.6796875,2223.328857421875,421.0081481933594
2026-05-16,,78131.4375,2179.751953125,
2026-05-17,,77429.3515625,2127.645263671875,
2026-05-18,297.8399963378906,76954.171875,2128.51611328125,422.6246643066406
2026-05-19,298.9700012207031,76750.90625,2109.9638671875,416.51788330078125
2026-05-20,302.25,77457.7734375,2126.9833984375,420.1499938964844
2026-05-21,304.989990234375,77539.171875,2131.41064453125,419.0899963378906
2026-05-22,308.82000732421875,75488.2421875,2064.636962890625,418.57000732421875
2026-05-23,,76673.3671875,2115.951416015625,
2026-05-24,,76981.125,2097.993896484375,
2026-05-25,,77279.9296875,2111.370361328125,
2026-05-26,308.3299865722656,75825.734375,2070.858154296875,416.0299987792969
2026-05-27,310.8500061035156,74344.703125,2022.1982421875,412.6700134277344
2026-05-28,312.510009765625,73536.5546875,2007.552734375,426.989990234375
2026-05-29,312.05999755859375,73372.5234375,2011.978515625,450.239990234375
2026-05-30,,73754.8359375,2019.458251953125,
2026-05-31,,73579.6875,2004.341552734375,
2026-06-01,306.30999755859375,71319.7734375,2003.22119140625,460.5199890136719
2026-06-02,315.20001220703125,66703.65625,1857.71630859375,441.30999755859375
2026-06-03,310.260009765625,64014.3671875,1811.7322998046875,427.3399963378906
2026-06-04,311.2300109863281,63801.57421875,1769.58056640625,428.04998779296875
2026-06-05,307.3399963378906,60922.66796875,1580.86083984375,416.6700134277344
2026-06-06,,60867.4140625,1568.7677001953125,
2026-06-07,,63239.51953125,1686.396240234375,
2026-06-08,301.5400085449219,63090.58984375,1690.1485595703125,411.739990234375
2026-06-09,290.54998779296875,61643.78125,1637.7066650390625,403.4100036621094
2026-06-10,291.5799865722656,61449.2890625,1620.1376953125,397.3599853515625
2026-06-11,295.6300048828125,63561.0546875,1672.2806396484375,390.3399963378906
2026-06-12,291.1300048828125,63543.19921875,1665.1278076171875,390.739990234375
2026-06-13,,64421.32421875,1680.214599609375,
2026-06-14,,65710.3984375,1724.61328125,
2026-06-15,296.4200134277344,66289.5,1794.961181640625,399.760009765625
2026-06-16,299.239990234375,65600.640625,1790.398193359375,393.8299865722656
2026-06-17,295.95001220703125,64418.4453125,1747.885498046875,378.9100036621094
2026-06-18,298.010009765625,62896.47265625,1709.533447265625,379.3999938964844
2026-06-19,,63540.8359375,1710.982421875,
2026-06-20,,64239.67578125,1739.3013916015625,
2026-06-21,,63237.5390625,1704.58056640625,
2026-06-22,297.010009765625,63952.10546875,1726.5108642578125,367.3399963378906
2026-06-23,294.29998779296875,62668.01953125,1665.436767578125,373.94000244140625
2026-06-24,293.0799865722656,60995.1328125,1619.9249267578125,365.4599914550781
2026-06-25,275.1499938964844,59721.67578125,1564.816650390625,352.8299865722656
2026-06-26,283.7799987792969,60016.4296875,1576.6160888671875,372.9700012207031
